,doc_name,download_link,filing_date,folder_link,folder_name,submitter_category,submitter_name
766,C06801-6 CER IR 1.8.c Attachment 1 - Average Effective Committed Toll Estimate Calculation - A7G3E5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934080,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
767,C06801-7 CER IR 1.8.c Attachment 2 - Average Effective Committed Tolls (including TVDD) - A7G3E6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934081,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
770,C06801-10 CER IR 1.8.e.1 Attachment - Adjusted CTS Exit Tolls Compared to Committed Base Tolls - A7G3E9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934188,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
771,C06801-11 CER IR 1.8.e.2 Attachment - Adjusted CTS Exit Tolls Compared to Lowest Discounted Committed Tolls - A7G3F0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3933928,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
772,C06801-12 CER IR 1.8.e.3 Attachment - Adjusted CTS Exit Tolls Compared to Uncommitted Tolls - A7G3F1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3933738,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
773,C06801-13 CER IR 1.8.e.4 Attachment - Adjusted CTS Exit Tolls Compared to Average Effective Committed Tolls - A7G3F2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934446,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
774,C06801-14 CER IR 1.9.c Attachment - Uncommitted Tolls Comparative to Committed Tolls - A7G3F3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934447,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
775,C06801-15 CER IR 1.10.a Attachment - Enbridge Mainline Connected Refineries - A7G3F4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934448,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
776,C06801-16 CER IR 1.11.a.1 Attachment 1 - Enbridge Mainline Nominations - A7G3F5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934449,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
777,C06801-17 CER IR 1.11.a.1 Attachment 2 - Enbridge Mainline Nominations by Shipper Type (Percentage) - A7G3F6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934450,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
778,C06801-18 CER IR 1.11.a.1 Attachment 3 - Enbridge Mainline Nominations by Shipper Type (Volume) - A7G3F7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934451,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
779,C06801-19 CER IR 1.11.a.2 Attachment - Enbridge Mainline Apportionment - A7G3F8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934452,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
780,C06801-20 CER IR 1.11.a.3 Attachment 1 - Enbridge Mainline Throughputs - A7G3F9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934453,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
781,C06801-21 CER IR 1.11.a.3 Attachment 2 - Enbridge Mainline Throughputs by Shipper Type (Percentage) - A7G3G0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934454,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
782,C06801-22 CER IR 1.11.a.3 Attachment 3 - Enbridge Mainline Throughputs by Shipper Type (Volume) - A7G3G1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934455,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
783,C06801-23 CER IR 1.11.a.4 Attachment - Enbridge Mainline Capacity - A7G3G2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934456,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
784,C06801-24 CER IR 1.11.c Attachment 1 - Five Year Mainline Contracting Throughput Forecast - A7G3G3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934457,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933800,C06801 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
786,C06800-1 Letter to CER re Additional Written Evidence and Technical Conference Materials - A7G3D1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934356,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
787,C06800-2 Enbridge Technical Conference Presentation - A7G3D2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934357,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
788,C06800-3 Additional Written Evidence of Concentric Energy Advisors Inc. - A7G3D3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934358,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
789,C06800-4 Attachment 1 - CV of Larry E. Kennedy - A7G3D4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934186,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
790,C06800-5 Attachment 2 - Risk Catalogue - A7G3D5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934187,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
791,C06800-6 Attachment 3 - Throughput Sensitivities for Mainline Contracting - A7G3D6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934359,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
792,C06800-7 Attachment 4 - Throughput Sensitivities for the 100 Percent Uncommitted Service Structure - A7G3D7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934360,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
793,C06800-8 Attachment 5 - Cost of Capital Proxy Group and Analyses - A7G3D8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3934361,2020-06-12,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3934355,C06800 Enbridge Pipelines Inc. - Additional Written Evidence and Technical Conference Materials,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
795,C06423-1 Letter to CER with Additional Contact to List of Participants - A7F7Z4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3927027,2020-05-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3928392,C06423 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Additional Contact to List of Participants,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
797,C06090-1 Enbridge Reply Comments on Postponement Comment Process - A7F3K1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3922953,2020-05-01,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3922952,C06090 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Enbridge Reply Comments on Postponement Comment Process,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
799,C05683-1 Letter to CER - Enbridge Comments on Postponement Comment Process - A7E8A4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3913974,2020-04-09,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3913973,C05683 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Enbridge Comments on Postponement Comment Process,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
801,C05528-1 Letter to CER re Publication of Notice of Public Hearing and Registration to Participate Instructions - A7E5W6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912907,2020-03-31,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912906,C05528 Enbridge Pipelines Inc. - Confirmation of Publication of Notice of Hearing and Registration to Participate Instructions,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
803,C05016-1 Letter to CER re Publication of Notice of Public Hearing and Registration to Participate Instructions - A7D9G8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3911723,2020-03-04,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3909661,C05016 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Publication of Notice of Public Hearing and Regisration to Participate Instructions,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
805,C04599-1 Reply Comments of Enbridge - A7D2T3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3902341,2020-02-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3902172,C04599 Enbridge Pipelines Inc. - Application for Canadian Mainline Contracting - Reply Comments of Enbridge,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
806,C04599-2 Attachment 1 - List of Issues Identified by Interested Parties - A7D2T4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3902173,2020-02-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3902172,C04599 Enbridge Pipelines Inc. - Application for Canadian Mainline Contracting - Reply Comments of Enbridge,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
807,C04599-3 Attachment 2 - Affidavit of J. Reed - A7D2T5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3902174,2020-02-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3902172,C04599 Enbridge Pipelines Inc. - Application for Canadian Mainline Contracting - Reply Comments of Enbridge,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
809,C04242-1 Response to Letters from Total EP Canada Ltd. and Canadian Natural Resources Limited - A7C7Z9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899626,2020-01-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899625,"C04242 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Response to Total E-P Canada Ltd. and Canadian Natural Resources Limited Letters of January 17, 2020",B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
810,C04242-2 Attachment - Questions Received - Third Party Notification Session - A7C8A0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899627,2020-01-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899625,"C04242 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Response to Total E-P Canada Ltd. and Canadian Natural Resources Limited Letters of January 17, 2020",B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
812,C03831-1 Letter to CER re Updated Appendix 4 - Shipper Support Letters - A7C1T2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3894914,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3894913,C03831 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Updated Appendix 4 - Shipper Support Letters,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
813,C03831-2 Updated Appendix 4 - Shipper Support Letters - A7C1T3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3894915,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3894913,C03831 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Updated Appendix 4 - Shipper Support Letters,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
815,C03823-1 Letter to CER - Application for Canadian Mainline Contracting - A7C1I1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895327,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
816,C03823-2 Canadian Mainline Contracting Application - A7C1I2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895432,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
817,C03823-3 Appendix 1 - Enbridge Pipeline System Configuration - A7C1I3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895250,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
818,C03823-4 Appendix 2 - Map of Enbridge Mainline Transportation Routes and Markets - A7C1I4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895251,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
820,C03823-6 Appendix 4 - Shipper Support Letters - A7C1I6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895253,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
821,C03823-7 Appendix 5 - Evidence of John Reed - A7C1I7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895254,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
822,C03823-8 Appendix 6 - Evidence of Jeffrey Church - A7C1I8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895065,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
823,C03823-9 Appendix 7 - Evidence of Neil Earnest - A7C1I9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895066,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
824,C03823-10 Appendix 8 - Term Sheet 20 July 18 - A7C1J0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895328,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
825,C03823-11 Appendix 9 - Pro-Forma Producer Requirements Contract TSA - A7C1J1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895329,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
826,C03823-12 Appendix 10 - Pro-Forma Receiving Refiner Requirements Contract TSA - A7C1J2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3894301,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
827,C03823-13 Appendix 11 - Pro-Forma Delivering Refiner Requirements Contract TSA - A7C1J3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895330,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
828,C03823-14 Appendix 12 - Pro-Forma Delivering NGL Requirements Contract TSA - A7C1J4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895433,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
829,C03823-15 Appendix 13 - Pro-Forma Receiving NGL Requirements Contract TSA - A7C1J5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895434,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
830,C03823-16 Appendix 14 - Pro-Forma Crude Oil Take or Pay TSA - A7C1J6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895331,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
831,C03823-17 Appendix 15 - Pro-Forma Refined Petroleum Products Take or Pay TSA - A7C1J7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895435,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
832,C03823-18 Appendix 16 - Pro-Forma Natural Gas Liquids Take or Pay TSA - A7C1J8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895255,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
833,C03823-19 Appendix 17 - Open Season Procedures - A7C1J9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3894302,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
834,C03823-20 Appendix 18 - Summary of Changes to Mainline Contract Offering - A7C1K0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895436,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
835,C03823-21 Appendix 19 - Producer Requirements Contract Blackline v.1 to v.2 - A7C1K1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3895437,2019-12-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3895249,C03823 Enbridge Pipelines Inc. - Canadian Mainline Contracting Application,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
